screenCnt,audiAcc,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
1775,5447826,1.791759469228055,2,4,0,1,0,0,0,2
465,77794,1.791759469228055,20,4,0,0,1,0,0,2
18,3335,1.6094379124341003,67,2,0,0,1,0,0,2
6,302,1.791759469228055,78,9,0,1,0,0,0,16
1,1,1.791759469228055,89,6,0,0,1,0,0,2
5,62,2.6390573296152584,15,5,0,1,0,0,0,1
1,1,1.9459101490553132,90,6,0,0,1,0,0,2
1,1,1.9459101490553132,77,3,0,0,0,0,1,22
527,526282,1.6094379124341003,7,10,0,0,0,0,1,1
1151,851040,2.1972245773362196,7,4,0,1,0,0,0,2
509,89429,2.1972245773362196,5,15,0,0,1,0,0,2
1978,16264944,4.406719247264253,8,7,0,0,1,0,0,1
781,323628,4.890349128221754,1,9,0,0,1,0,0,1
1,1,1.791759469228055,89,11,0,0,1,0,0,2
493,194692,2.1972245773362196,12,8,0,0,0,1,0,6
293,23711,5.0106352940962555,32,4,0,0,1,0,0,1
1,106,3.6888794541139363,71,7,0,1,0,0,0,1
324,23262,2.1972245773362196,4,10,0,0,1,0,0,2
1,1,1.6094379124341003,92,4,0,1,0,0,0,16
1,1,1.9459101490553132,71,12,0,0,1,0,0,2
1,1,2.0794415416798357,94,15,0,0,1,0,0,19
221,13951,2.4849066497880004,43,8,0,0,0,1,0,14
1,1,1.791759469228055,71,12,0,0,1,0,0,18
342,94750,2.1972245773362196,15,11,0,0,1,0,0,2
5,101,1.791759469228055,92,15,0,0,0,0,1,5
256,10854,3.784189633918261,36,7,0,1,0,0,0,1
1137,863339,1.9459101490553132,7,10,0,0,1,0,0,2
1,1,1.791759469228055,87,15,0,0,0,0,1,2
686,810208,2.0794415416798357,71,9,0,1,0,0,0,2
11,6051,1.6094379124341003,75,18,0,0,0,1,0,2
105,10206,2.1972245773362196,30,7,0,0,1,0,0,2
121,14682,2.0794415416798357,67,18,0,0,0,1,0,1
26,9738,1.3862943611198906,71,18,0,1,0,0,0,5
1,1,1.791759469228055,100,6,0,0,0,0,1,10
1,1,2.0794415416798357,97,15,0,0,0,0,1,2
1,75,2.833213344056216,85,11,0,0,1,0,0,1
561,138118,2.3978952727983707,6,8,0,0,0,1,0,6
1,1,1.791759469228055,90,11,0,1,0,0,0,2
264,29236,1.791759469228055,3,2,0,0,0,1,0,2
239,9382,1.3862943611198906,32,2,0,0,0,1,0,16
602,219078,2.0794415416798357,8,8,0,1,0,0,0,6
573,224160,2.0794415416798357,2,5,0,0,0,1,0,2
223,98231,3.091042453358316,71,18,0,0,1,0,0,1
5,17,1.791759469228055,91,4,0,0,1,0,0,18
1,1,2.0794415416798357,71,15,0,0,1,0,0,2
5,78,3.5553480614894135,68,11,0,0,1,0,0,1
5,88,1.9459101490553132,92,15,0,0,0,0,1,5
569,336074,2.0794415416798357,8,19,0,0,0,1,0,1
20,718,1.791759469228055,57,4,0,0,1,0,0,27
612,140576,1.791759469228055,7,4,0,0,1,0,0,2
128,10050,2.0794415416798357,48,11,0,1,0,0,0,6
1,1,1.791759469228055,71,4,0,0,1,0,0,2
228,65938,1.9459101490553132,71,6,0,0,0,0,1,10
1486,3679019,4.290459441148391,7,11,0,1,0,0,0,1
295,28520,2.0794415416798357,71,8,0,0,0,1,0,24
3,323,2.3978952727983707,71,11,0,1,0,0,0,1
2,22451,1.3862943611198906,99,10,0,0,1,0,0,13
165,2553,4.23410650459726,36,9,0,0,0,0,1,1
1,1,1.9459101490553132,88,10,0,0,1,0,0,5
1,1,1.0986122886681098,92,3,0,0,0,0,1,2
174,14500,1.791759469228055,34,18,0,1,0,0,0,1
178,17637,2.0794415416798357,15,6,0,1,0,0,0,16
4,83,1.791759469228055,92,7,0,0,1,0,0,15
1,1,1.791759469228055,91,12,0,0,1,0,0,2
112,19221,1.3862943611198906,29,11,0,0,1,0,0,15
1,1,2.302585092994046,99,15,0,0,1,0,0,2
1,1,1.0986122886681098,89,11,0,0,0,0,1,2
60,1005,1.9459101490553132,32,4,0,0,1,0,0,15
45,3731,3.1354942159291497,49,11,0,1,0,0,0,1
25,5633,4.23410650459726,45,11,0,1,0,0,0,1
1,1,2.0794415416798357,99,9,0,0,1,0,0,13
1,60,1.9459101490553132,86,4,0,0,0,0,1,2
1,1,2.0794415416798357,71,4,0,0,1,0,0,5
36,15440,2.0794415416798357,25,8,0,0,0,1,0,11
479,97849,4.2626798770413155,7,11,0,1,0,0,0,1
74,2319,2.0794415416798357,27,11,0,0,1,0,0,11
1,1,1.9459101490553132,87,11,0,0,0,0,1,14
138,41448,2.302585092994046,71,18,0,0,0,1,0,1
196,10315,1.791759469228055,39,8,0,0,0,1,0,5
461,118528,2.0794415416798357,33,10,0,0,0,0,1,2
962,2820029,4.890349128221754,10,13,0,1,0,0,0,1
5,15,1.6094379124341003,90,4,0,0,1,0,0,16
5,3100,2.1972245773362196,97,13,0,0,1,0,0,13
533,84442,1.9459101490553132,25,13,0,1,0,0,0,9
42,4429,2.1972245773362196,51,11,0,1,0,0,0,13
97,26758,1.6094379124341003,27,11,0,0,1,0,0,18
14,1113,5.8998973535824915,71,7,0,1,0,0,0,1
92,14848,4.6913478822291435,40,11,0,0,1,0,0,1
165,20784,1.791759469228055,29,18,0,1,0,0,0,1
5,84,1.791759469228055,92,4,0,0,1,0,0,15
5,115,1.791759469228055,71,4,0,0,1,0,0,23
23,8017,1.6094379124341003,71,18,0,1,0,0,0,5
1,1,1.3862943611198906,101,4,0,0,0,0,1,6
166,12714,2.0794415416798357,32,8,0,0,0,1,0,11
22,2073,1.6094379124341003,56,18,0,1,0,0,0,5
19,1207,3.58351893845611,58,11,0,1,0,0,0,1
1,1,1.6094379124341003,101,4,0,0,0,0,1,6
22,2060,1.791759469228055,29,18,0,0,1,0,0,13
115,4877,2.0794415416798357,28,11,0,0,1,0,0,2
55,41931,1.9459101490553132,37,11,0,1,0,0,0,6
58,1863,3.58351893845611,71,18,0,0,0,1,0,1
294,518272,2.1972245773362196,2,5,0,0,0,1,0,2
563,88440,2.1972245773362196,27,7,0,0,1,0,0,2
623,249380,2.0794415416798357,9,7,0,1,0,0,0,2
5,92,1.6094379124341003,68,7,0,1,0,0,0,1
2100,5801069,2.4849066497880004,2,4,0,1,0,0,0,2
216,8918,2.5649493574615367,47,8,0,0,0,1,0,16
1,1466,1.791759469228055,97,6,0,0,1,0,0,2
54,2743,1.6094379124341003,42,18,0,0,1,0,0,5
44,6869,1.791759469228055,33,11,0,1,0,0,0,18
1143,756232,2.1972245773362196,9,17,0,1,0,0,0,2
4,17,1.9459101490553132,90,4,0,0,1,0,0,20
142,7283,3.2188758248682006,38,11,0,1,0,0,0,1
469,96495,2.1972245773362196,8,8,0,0,0,1,0,15
134,8680,3.9512437185814275,27,13,0,0,1,0,0,1
317,122243,4.442651256490317,19,13,0,1,0,0,0,1
16,1570,2.1972245773362196,65,11,0,0,0,1,0,6
106,41525,2.0794415416798357,33,11,0,0,1,0,0,5
21,2525,2.1972245773362196,40,11,0,0,0,1,0,6
1660,9426051,4.804021044733257,8,7,0,1,0,0,0,1
50,1240,2.0794415416798357,78,3,0,0,1,0,0,2
1315,2410227,2.0794415416798357,2,4,0,0,1,0,0,2
536,48279,3.9512437185814275,15,9,0,0,1,0,0,1
25,1793,1.791759469228055,32,11,0,1,0,0,0,4
1,1,1.3862943611198906,89,4,0,0,1,0,0,2
1249,2424330,4.59511985013459,1,1,0,1,0,0,0,1
957,765963,3.9512437185814275,7,11,0,0,1,0,0,1
37,963,2.0794415416798357,71,11,0,0,0,1,0,20
63,4861,1.9459101490553132,36,12,0,0,1,0,0,5
163,5456,2.0794415416798357,40,15,0,0,1,0,0,6
5,208,3.5263605246161616,71,11,0,0,1,0,0,1
35,10854,2.1972245773362196,47,11,0,1,0,0,0,28
74,3099,3.8066624897703196,69,13,0,1,0,0,0,1
5,45,2.1972245773362196,89,4,0,0,1,0,0,16
260,11676,1.9459101490553132,42,8,0,0,0,1,0,2
28,665,1.6094379124341003,37,18,0,0,0,1,0,6
241,27974,3.367295829986474,46,11,0,0,0,1,0,1
20,2140,2.772588722239781,54,11,0,0,1,0,0,1
93,3753,2.302585092994046,49,11,0,0,1,0,0,6
649,501934,2.0794415416798357,30,15,0,0,1,0,0,2
13,940,2.6390573296152584,71,18,0,1,0,0,0,1
57,7324,2.0794415416798357,59,11,0,0,1,0,0,27
1,5967,1.791759469228055,46,11,0,1,0,0,0,16
1,20,1.3862943611198906,62,11,0,0,1,0,0,6
58,4429,1.3862943611198906,56,7,0,1,0,0,0,23
1,1,1.791759469228055,100,6,0,0,1,0,0,2
1,1,1.791759469228055,97,15,0,0,0,0,1,2
1,1,2.0794415416798357,97,15,0,0,1,0,0,2
43,4719,1.791759469228055,32,7,0,1,0,0,0,13
1,1988,3.2188758248682006,55,11,0,0,0,0,1,12
48,10021,2.3978952727983707,5,11,0,0,1,0,0,2
14,2056,1.0986122886681098,71,17,0,1,0,0,0,1
1,1,1.791759469228055,71,16,0,1,0,0,0,11
5,19,1.6094379124341003,90,1,0,0,1,0,0,20
849,1004347,2.302585092994046,30,4,0,0,0,0,1,2
176,7657,0.6931471805599453,33,8,0,0,0,1,0,18
110,5907,1.791759469228055,70,13,0,0,0,1,0,15
1,54,1.791759469228055,92,4,0,0,1,0,0,18
366,87139,1.6094379124341003,29,18,0,1,0,0,0,1
5,988,1.3862943611198906,92,4,0,1,0,0,0,16
12,776,1.791759469228055,78,9,0,0,1,0,0,27
15,3388,1.3862943611198906,10,19,0,1,0,0,0,5
4,384,3.828641396489095,49,11,0,0,0,1,0,1
155,34897,1.6094379124341003,42,5,0,0,0,1,0,6
5,394,1.6094379124341003,71,7,0,0,1,0,0,20
130,13906,2.1972245773362196,12,11,0,0,1,0,0,2
1,1,1.791759469228055,92,4,0,1,0,0,0,2
49,34747,0.6931471805599453,37,18,0,0,0,1,0,6
1,116,2.3978952727983707,71,9,0,0,1,0,0,1
781,1129018,4.0943445622221,8,10,0,0,1,0,0,1
1,1,1.3862943611198906,92,4,0,1,0,0,0,16
685,1206917,4.859812404361672,6,4,0,0,0,0,1,1
108,19484,3.8066624897703196,7,18,0,0,0,1,0,1
1,1,1.9459101490553132,89,15,0,0,1,0,0,5
1,1,1.3862943611198906,71,12,0,0,1,0,0,13
2,652,3.258096538021482,71,11,0,0,1,0,0,1
1,1,1.791759469228055,89,15,0,0,1,0,0,2
15,2153,2.1972245773362196,51,10,0,0,0,0,1,11
479,89719,2.0794415416798357,23,11,0,1,0,0,0,5
60,10625,1.9459101490553132,30,7,0,0,0,0,1,2
1,1,2.0794415416798357,71,9,0,0,1,0,0,11
6,205,2.70805020110221,67,11,0,1,0,0,0,1
1,1,2.0794415416798357,98,10,0,0,0,0,1,2
1,1,1.0986122886681098,71,4,0,0,0,0,1,11
874,1125319,4.5217885770490405,4,11,0,1,0,0,0,1
121,2492,2.1972245773362196,30,7,0,1,0,0,0,1
5,67,2.70805020110221,89,11,0,1,0,0,0,1
1,1,1.0986122886681098,32,11,0,1,0,0,0,27
186,17663,2.0794415416798357,39,4,0,0,1,0,0,6
141,10359,2.302585092994046,12,15,0,0,1,0,0,2
751,1387599,3.8918202981106265,10,9,0,0,1,0,0,1
21,3447,2.0794415416798357,70,11,0,1,0,0,0,18
50,10896,2.0794415416798357,67,15,0,0,1,0,0,24
2142,8020208,2.1972245773362196,5,4,0,1,0,0,0,2
1,1,1.9459101490553132,71,10,0,0,1,0,0,2
40,2505,2.833213344056216,56,11,0,1,0,0,0,1
1,1,1.3862943611198906,99,15,0,0,1,0,0,2
21,4721,1.3862943611198906,25,11,0,0,0,0,1,11
208,101173,4.356708826689592,30,3,0,0,1,0,0,1
33,601,2.1972245773362196,78,11,0,0,1,0,0,6
14,918,4.30406509320417,19,11,0,0,1,0,0,1
21,798,2.0794415416798357,36,11,0,0,1,0,0,2
20,114,1.3862943611198906,71,13,0,0,0,0,1,1
47,4941,2.0794415416798357,71,11,0,0,1,0,0,11
381,288774,1.3862943611198906,68,8,0,0,0,1,0,2
7,455,1.3862943611198906,74,19,0,0,0,1,0,13
996,626815,4.143134726391533,10,10,0,0,0,0,1,1
5,31,1.6094379124341003,71,10,0,0,1,0,0,2
1,1,1.791759469228055,89,15,0,0,1,0,0,5
4,79,2.0794415416798357,82,11,0,0,1,0,0,6
13,1127,3.6888794541139363,67,9,0,0,0,0,1,1
57,2735,2.0794415416798357,42,5,0,0,0,1,0,11
18,5094,2.0794415416798357,9,7,0,1,0,0,0,5
277,5761,1.9459101490553132,48,4,0,0,1,0,0,16
14,2349,3.7612001156935624,71,13,0,1,0,0,0,1
33,884,0.6931471805599453,71,18,0,1,0,0,0,1
965,1092738,4.61512051684126,10,4,0,0,1,0,0,1
1,1,1.791759469228055,92,6,0,0,0,0,1,2
12,693,1.791759469228055,71,18,0,0,0,1,0,1
621,383336,4.6913478822291435,71,11,0,0,1,0,0,1
185,46854,2.0794415416798357,8,11,0,1,0,0,0,2
65,5056,1.9459101490553132,42,11,0,0,0,0,1,24
1,1,1.3862943611198906,71,11,0,1,0,0,0,21
1,1,1.791759469228055,92,15,0,0,0,0,1,2
1,1,2.0794415416798357,90,4,0,0,1,0,0,16
28,6245,2.0794415416798357,37,18,0,0,1,0,0,5
1,1,1.791759469228055,92,15,0,0,1,0,0,2
853,513375,2.1972245773362196,3,6,0,1,0,0,0,2
17,2741,3.4339872044851463,40,13,0,1,0,0,0,1
10,1035,2.0794415416798357,65,5,0,1,0,0,0,18
54,10605,2.0794415416798357,71,11,0,0,1,0,0,2
1,1,1.6094379124341003,87,14,0,0,1,0,0,2
1,1,0.6931471805599453,99,4,0,0,1,0,0,2
850,563114,1.9459101490553132,5,4,0,0,1,0,0,2
512,199240,2.3978952727983707,6,8,0,0,0,1,0,1
49,6358,2.0794415416798357,34,11,0,0,0,0,1,29
304,27330,2.4849066497880004,43,8,0,0,0,1,0,13
5,338,2.0794415416798357,71,7,0,0,0,1,0,2
1,1,1.791759469228055,100,15,0,0,1,0,0,2
117,15785,2.3978952727983707,19,8,0,0,0,1,0,1
48,17676,2.0794415416798357,30,5,0,0,0,0,1,12
802,321726,2.0794415416798357,9,8,0,0,0,1,0,2
83,3583,2.0794415416798357,34,7,0,0,1,0,0,19
12,783,1.9459101490553132,71,7,0,1,0,0,0,23
40,9844,2.3978952727983707,70,18,0,0,0,1,0,2
18,162,1.3862943611198906,90,1,0,0,1,0,0,16
42,6580,1.6094379124341003,40,18,0,0,0,1,0,1
341,471547,2.0794415416798357,17,11,0,0,0,0,1,1
314,217444,4.653960350157523,71,15,0,0,1,0,0,1
657,412850,1.9459101490553132,9,15,0,0,1,0,0,2
119,5579,4.3694478524670215,38,11,0,0,1,0,0,1
111,5249,3.332204510175204,58,9,0,1,0,0,0,1
1,1,1.791759469228055,88,4,0,0,1,0,0,20
17,748,4.02535169073515,71,15,0,0,1,0,0,1
155,28679,1.6094379124341003,7,19,0,0,0,1,0,1
24,1635,2.8903717578961645,58,11,0,0,0,0,1,1
12,1353,2.0794415416798357,59,11,0,1,0,0,0,13
43,11235,1.6094379124341003,67,15,0,0,1,0,0,16
1,1,2.0794415416798357,84,4,0,0,0,0,1,1
1,60,2.0794415416798357,86,4,0,0,1,0,0,2
1,1,1.791759469228055,89,4,0,0,1,0,0,16
265,19419,1.0986122886681098,39,8,0,0,0,1,0,2
1,1,1.791759469228055,100,3,0,0,1,0,0,2
15,2956,2.0794415416798357,45,18,0,0,1,0,0,1
111,321550,3.871201010907891,6,2,0,1,0,0,0,2
16,914,2.0794415416798357,69,11,0,1,0,0,0,11
999,591043,2.1972245773362196,4,10,0,0,1,0,0,2
63,1860,1.9459101490553132,32,9,0,0,1,0,0,2
360,40985,2.0794415416798357,30,3,0,0,1,0,0,2
1,48,2.9444389791664403,85,7,0,0,0,0,1,1
374,20221,3.5553480614894135,29,11,0,0,1,0,0,1
372,21732,2.302585092994046,33,8,0,0,0,1,0,11
153,13163,2.1972245773362196,71,10,0,0,1,0,0,5
6,1484,3.091042453358316,51,11,0,0,1,0,0,1
38,3889,2.0794415416798357,71,11,0,0,1,0,0,2
1,1,1.791759469228055,97,7,0,0,1,0,0,11
50,1276,2.1972245773362196,60,4,0,0,0,0,1,16
124,39228,2.5649493574615367,8,19,0,0,0,1,0,1
135,10293,2.0794415416798357,15,13,0,1,0,0,0,16
38,2927,1.791759469228055,30,4,0,0,1,0,0,16
1,1,1.0986122886681098,99,10,0,0,0,0,1,2
216,17674,1.0986122886681098,32,8,0,0,0,1,0,15
717,817547,3.332204510175204,6,8,0,0,0,1,0,1
83,1394,1.791759469228055,39,8,0,0,0,1,0,18
224,342366,2.0794415416798357,8,19,0,0,0,1,0,1
160,13424,4.68213122712422,71,11,0,0,1,0,0,1
1,1,1.9459101490553132,100,11,0,0,1,0,0,2
1,69,2.5649493574615367,85,11,0,1,0,0,0,1
1,25815,2.0794415416798357,99,11,0,0,0,0,1,6
1,1,2.0794415416798357,99,7,0,0,1,0,0,6
1,1,1.0986122886681098,71,4,0,1,0,0,0,2
585,136869,2.0794415416798357,5,4,0,0,1,0,0,2
12,702,1.0986122886681098,71,18,0,0,0,1,0,13
1,360,2.9444389791664403,85,11,0,1,0,0,0,1
166,5960,1.9459101490553132,42,16,0,0,0,1,0,6
57,23446,3.828641396489095,37,18,0,0,0,1,0,1
1,1,3.1354942159291497,84,4,0,0,0,0,1,1
1,1,1.3862943611198906,100,4,0,0,1,0,0,16
71,15019,2.0794415416798357,24,11,0,1,0,0,0,11
1,1,1.9459101490553132,88,4,0,0,1,0,0,23
1,1,1.3862943611198906,89,4,0,0,1,0,0,2
5,78,1.9459101490553132,92,4,0,0,1,0,0,15
1,1,1.791759469228055,92,4,0,1,0,0,0,15
276,210945,2.0794415416798357,12,11,0,1,0,0,0,2
1,60,1.791759469228055,86,4,0,0,0,0,1,24
991,862744,2.3978952727983707,3,4,0,1,0,0,0,2
226,24787,2.4849066497880004,47,8,0,0,0,1,0,17
17,542,2.3978952727983707,71,15,0,0,0,0,1,1
837,466475,2.302585092994046,2,11,0,0,1,0,0,2
313,32418,1.791759469228055,5,4,0,0,1,0,0,2
1108,1444952,2.1972245773362196,2,2,0,1,0,0,0,2
257,10210,1.6094379124341003,10,8,0,1,0,0,0,6
38,2054,1.9459101490553132,42,13,0,0,0,1,0,6
1163,2602273,4.2626798770413155,7,13,0,1,0,0,0,1
43,4534,2.0794415416798357,49,11,0,1,0,0,0,2
1,1,1.9459101490553132,90,10,0,0,1,0,0,2
78,19264,1.791759469228055,21,8,0,0,0,1,0,6
183,5174,2.0794415416798357,39,8,0,0,0,1,0,25
1,1,1.3862943611198906,71,12,0,1,0,0,0,13
158,65460,2.995732273553991,5,8,0,0,0,1,0,2
1041,1901684,5.187385805840755,23,5,0,0,1,0,0,1
12,1571,1.791759469228055,42,13,0,0,1,0,0,11
4,377,3.1354942159291497,71,13,0,0,1,0,0,1
5,49,1.6094379124341003,89,11,0,1,0,0,0,2
1290,1607082,2.0794415416798357,9,5,0,0,0,1,0,2
5,32,1.6094379124341003,15,4,0,0,1,0,0,15
22,2892,1.791759469228055,57,13,0,0,1,0,0,5
1,1,1.791759469228055,97,6,0,0,1,0,0,2
182,15229,1.0986122886681098,71,8,0,0,0,1,0,1
107,20069,2.1972245773362196,25,11,0,0,0,0,1,2
66,193578,2.5649493574615367,71,18,0,0,1,0,0,1
17,2737,4.499809670330265,66,11,0,0,1,0,0,1
1,1,1.791759469228055,96,4,0,0,1,0,0,24
172,7157,1.791759469228055,71,15,0,0,1,0,0,2
26,5138,2.995732273553991,19,18,0,0,0,1,0,1
31,3418,4.007333185232471,58,7,0,1,0,0,0,1
1,1,1.791759469228055,94,7,0,0,1,0,0,12
1,1,1.791759469228055,92,15,0,0,0,0,1,2
1,54,1.791759469228055,71,15,0,0,1,0,0,2
845,387342,2.0794415416798357,7,4,0,1,0,0,0,2
1,1,1.0986122886681098,92,12,0,0,1,0,0,15
6,502,1.791759469228055,72,19,0,1,0,0,0,2
816,305504,2.0794415416798357,9,11,0,1,0,0,0,2
66,25109,1.9459101490553132,21,8,0,0,0,1,0,6
203,6480,2.0794415416798357,23,11,0,1,0,0,0,2
43,141480,2.0794415416798357,46,11,0,0,0,1,0,11
30,5463,1.0986122886681098,37,18,0,0,0,1,0,2
65,8898,2.6390573296152584,19,8,0,0,1,0,0,6
1132,1475087,1.791759469228055,9,15,0,0,1,0,0,2
445,44071,2.0794415416798357,30,3,0,0,0,0,1,2
1,75,2.9444389791664403,85,7,0,1,0,0,0,1
360,29048,4.143134726391533,24,11,0,1,0,0,0,1
1,115,3.6635616461296463,19,13,0,1,0,0,0,1
179,26531,1.9459101490553132,33,15,0,0,1,0,0,2
7,312,3.044522437723423,54,18,0,0,0,1,0,1
190,8910,2.0794415416798357,7,18,0,0,0,1,0,1
776,575043,2.1972245773362196,9,15,0,0,1,0,0,2
1162,1132962,2.3978952727983707,20,11,0,1,0,0,0,2
6,596,1.6094379124341003,42,11,0,1,0,0,0,10
446,137294,4.418840607796598,24,15,0,0,1,0,0,1
28,2978,2.0794415416798357,71,6,0,0,0,0,1,5
29,1491,4.219507705176107,49,4,0,0,1,0,0,1
25,5567,3.5553480614894135,54,18,0,0,0,1,0,1
257,31618,2.302585092994046,71,15,0,0,0,0,1,19
1,1,1.791759469228055,90,15,0,0,1,0,0,5
344,51841,2.1972245773362196,39,8,0,0,0,1,0,16
45,3043,1.3862943611198906,88,4,0,0,1,0,0,17
85,2564,2.4849066497880004,39,8,0,0,0,1,0,18
13,805,1.791759469228055,40,13,0,1,0,0,0,6
38,1180,3.6888794541139363,42,7,0,0,0,0,1,1
5,110,1.791759469228055,88,15,0,0,0,0,1,10
27,2950,2.0794415416798357,42,9,0,0,1,0,0,2
1,1515,1.6094379124341003,97,6,0,1,0,0,0,2
182,11341,3.713572066704308,36,7,0,1,0,0,0,1
13,608,3.4657359027997265,71,18,0,0,0,1,0,1
1,1,1.0986122886681098,96,10,0,0,1,0,0,2
175,15121,2.302585092994046,43,8,0,0,0,1,0,13
11,2175,2.9444389791664403,67,18,0,0,0,1,0,1
243,315010,2.0794415416798357,2,19,0,0,0,1,0,1
5,25,2.0794415416798357,48,7,0,0,1,0,0,2
70,21243,5.043425116919247,8,11,0,0,1,0,0,1
9,1566,1.791759469228055,38,11,0,0,0,1,0,10
431,114796,2.302585092994046,20,4,0,0,1,0,0,11
1061,1029046,2.1972245773362196,2,4,0,0,0,0,1,2
38,2590,1.0986122886681098,65,11,0,1,0,0,0,15
32,42569,1.6094379124341003,20,11,0,0,1,0,0,22
85,3679,1.0986122886681098,71,7,0,0,1,0,0,2
532,428009,1.9459101490553132,25,13,0,1,0,0,0,9
1,1,1.9459101490553132,60,4,0,0,1,0,0,5
5,33,1.6094379124341003,90,4,0,0,1,0,0,27
1,23312,2.0794415416798357,99,15,0,0,0,0,1,2
5,2658,2.0794415416798357,71,19,0,0,0,1,0,13
82,9566,4.007333185232471,68,11,0,0,0,0,1,1
5,19,1.9459101490553132,91,10,0,0,1,0,0,2
5,15,2.0794415416798357,91,4,0,0,1,0,0,22
5,76,3.044522437723423,71,13,0,0,1,0,0,1
975,1804112,4.02535169073515,71,15,0,0,1,0,0,1
5,521,1.791759469228055,71,11,0,0,1,0,0,19
842,955294,2.0794415416798357,60,4,0,0,1,0,0,2
226,56350,1.791759469228055,15,4,0,0,1,0,0,2
56,19459,3.6635616461296463,71,18,0,1,0,0,0,1
5,25,1.0986122886681098,91,12,0,0,1,0,0,24
1,30,3.4965075614664802,71,16,0,0,1,0,0,1
5,30,1.3862943611198906,89,10,0,0,0,0,1,10
722,723450,2.1972245773362196,5,8,0,1,0,0,0,2
872,528007,4.382026634673881,8,10,0,0,1,0,0,1
284,58653,4.204692619390966,8,13,0,0,1,0,0,1
167,25857,2.0794415416798357,5,5,0,1,0,0,0,2
1047,2931897,4.844187086458591,1,3,0,0,0,0,1,1
1418,5255228,2.1972245773362196,4,4,0,0,1,0,0,2
483,103199,2.0794415416798357,30,4,0,0,0,0,1,2
120,153178,1.9459101490553132,27,11,0,0,1,0,0,11
8,1153,4.430816798843313,49,11,0,1,0,0,0,1
484,61784,2.0794415416798357,4,10,0,0,1,0,0,2
7,843,2.8903717578961645,67,7,0,0,1,0,0,1
21,675,3.1780538303479458,57,11,0,0,1,0,0,1
23,602,2.0794415416798357,56,11,0,0,1,0,0,11
39,9974,0.6931471805599453,37,18,0,0,0,1,0,2
1195,1057266,2.302585092994046,5,4,0,1,0,0,0,2
5,99,1.3862943611198906,92,4,0,1,0,0,0,16
92,2065,2.0794415416798357,39,3,0,0,0,0,1,24
331,332180,2.0794415416798357,9,2,0,1,0,0,0,2
16,1748,3.9889840465642745,58,11,0,1,0,0,0,1
17,2039,3.2188758248682006,58,13,0,1,0,0,0,1
531,154297,1.791759469228055,4,13,0,1,0,0,0,2
19,6548,2.1972245773362196,71,11,0,0,0,0,1,19
351,450374,4.2626798770413155,30,7,0,1,0,0,0,1
47,8978,1.791759469228055,27,11,0,0,1,0,0,15
22,2204,3.8918202981106265,71,13,0,0,1,0,0,1
1317,4971261,5.337538079701318,8,11,0,1,0,0,0,1
4,262,0.6931471805599453,68,18,0,0,0,1,0,1
575,284755,2.302585092994046,43,8,0,0,0,1,0,2
1180,3754983,4.7535901911063645,8,11,0,1,0,0,0,1
129,12220,2.5649493574615367,33,8,0,0,0,1,0,4
1203,2812444,4.605170185988092,7,11,0,1,0,0,0,1
72,4024,1.9459101490553132,33,10,0,0,0,0,1,2
62,5438,3.4339872044851463,49,18,0,0,0,1,0,1
32,4916,1.3862943611198906,81,9,0,0,0,0,1,17
11,672,1.791759469228055,71,11,0,0,0,0,1,1
1,1,1.791759469228055,101,4,0,0,1,0,0,6
260,67602,2.0794415416798357,20,3,0,0,1,0,0,2
288,24799,1.3862943611198906,39,8,0,0,0,1,0,22
73,3364,1.3862943611198906,33,11,0,0,0,0,1,24
952,1675798,1.3862943611198906,9,10,0,0,1,0,0,2
435,189620,1.3862943611198906,9,11,0,0,0,0,1,2
1,1,1.3862943611198906,98,4,0,0,0,0,1,2
539,351830,5.375278407684165,15,10,0,0,1,0,0,1
21,3761,1.791759469228055,52,11,0,0,1,0,0,22
27,5433,2.0794415416798357,17,11,0,0,1,0,0,2
2,2,1.3862943611198906,98,4,0,0,0,0,1,5
138,8108,1.3862943611198906,1,13,0,0,1,0,0,16
123,30181,1.3862943611198906,33,11,0,0,1,0,0,18
5,8954,2.9444389791664403,67,4,0,0,1,0,0,2
1,76,2.0794415416798357,4,11,0,1,0,0,0,2
19,3860,2.0794415416798357,27,13,0,0,1,0,0,11
104,14925,1.3862943611198906,37,16,0,0,0,1,0,6
5,68,1.9459101490553132,89,11,0,1,0,0,0,16
69,4270,2.0794415416798357,47,5,0,1,0,0,0,16
35,4762,1.9459101490553132,71,11,0,1,0,0,0,1
20,125,1.6094379124341003,84,13,0,0,0,0,1,1
20,125,1.0986122886681098,84,13,0,0,0,0,1,1
5,46,1.6094379124341003,71,4,0,0,1,0,0,16
454,124601,3.713572066704308,19,9,0,0,1,0,0,1
1,60,2.772588722239781,87,4,0,0,1,0,0,24
211,35111,1.3862943611198906,28,8,0,0,0,1,0,15
1,60,2.772588722239781,87,4,0,0,1,0,0,2
1,1,2.3978952727983707,71,15,0,0,0,0,1,5
1,255,2.3978952727983707,93,13,0,1,0,0,0,1
31,1365,1.3862943611198906,71,4,0,0,1,0,0,8
142,17956,1.6094379124341003,88,8,0,0,0,1,0,22
59,7329,2.302585092994046,71,11,0,1,0,0,0,2
309,28723,2.1972245773362196,42,3,0,0,1,0,0,6
