screenCnt,Target,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
1,11,2.0794415416798357,92,4,0,0,0,0,1,2
13,11,2.1972245773362196,63,11,0,1,0,0,0,11
84,11,2.302585092994046,12,11,0,1,0,0,0,8
1,11,1.6094379124341003,93,11,0,0,0,0,1,19
7,11,2.70805020110221,71,11,0,0,1,0,0,6
117,11,2.302585092994046,71,3,0,0,0,0,1,2
31,11,2.302585092994046,12,13,0,1,0,0,0,6
1,11,1.9459101490553132,71,11,0,1,0,0,0,6
1,11,1.791759469228055,92,4,0,0,1,0,0,17
16,11,3.9889840465642745,73,11,0,0,1,0,0,1
288,11,4.276666119016055,1,11,0,1,0,0,0,1
76,11,2.1972245773362196,21,4,0,0,0,0,1,2
7,11,1.3862943611198906,55,18,0,0,0,1,0,1
7,11,1.9459101490553132,69,10,0,0,0,0,1,17
525,10,2.1972245773362196,6,11,0,0,0,0,1,2
9,11,1.9459101490553132,61,11,0,0,0,1,0,6
233,11,4.143134726391533,10,7,0,0,0,0,1,1
379,11,2.1972245773362196,5,8,0,0,0,1,0,2
1,11,2.0794415416798357,92,4,0,0,0,1,0,20
207,11,3.4965075614664802,7,15,0,0,0,0,1,1
275,11,1.9459101490553132,63,8,0,0,0,1,0,6
13,11,1.9459101490553132,38,11,0,0,1,0,0,13
363,11,1.9459101490553132,8,4,0,1,0,0,0,2
300,11,4.48863636973214,7,4,0,0,0,0,1,1
1,11,2.0794415416798357,71,13,0,0,1,0,0,1
0,11,1.3862943611198906,34,10,0,0,0,0,1,28
224,11,2.0794415416798357,9,8,0,0,0,1,0,2
26,11,1.9459101490553132,68,11,0,0,0,0,1,6
1,11,1.9459101490553132,92,4,0,0,1,0,0,2
11,11,0.6931471805599453,71,18,0,1,0,0,0,1
3,11,0.6931471805599453,55,18,0,0,1,0,0,1
110,11,1.3862943611198906,62,8,0,0,0,1,0,5
524,9,4.532599493153256,7,7,0,1,0,0,0,1
394,10,2.1972245773362196,5,16,0,0,0,1,0,2
524,10,4.248495242049359,71,4,0,0,1,0,0,1
228,11,2.302585092994046,5,4,0,0,1,0,0,2
345,11,2.302585092994046,4,6,0,1,0,0,0,2
514,9,2.0794415416798357,3,4,0,1,0,0,0,2
139,11,1.3862943611198906,62,8,0,0,0,1,0,6
124,11,1.791759469228055,46,13,0,0,1,0,0,5
8,11,1.9459101490553132,68,13,0,0,1,0,0,24
385,11,2.1972245773362196,5,11,0,1,0,0,0,2
317,11,3.9318256327243257,7,13,0,0,1,0,0,1
125,11,2.0794415416798357,14,11,0,0,1,0,0,2
63,11,1.9459101490553132,34,15,0,0,1,0,0,24
97,11,2.1972245773362196,8,11,0,0,1,0,0,11
290,11,3.8066624897703196,7,7,0,0,1,0,0,1
220,11,1.9459101490553132,7,11,0,0,1,0,0,5
211,11,2.1972245773362196,7,3,0,0,1,0,0,2
34,11,3.8501476017100584,71,7,0,0,0,1,0,1
4,11,0.6931471805599453,15,18,0,1,0,0,0,1
7,11,2.3978952727983707,38,11,0,0,0,0,1,19
18,11,1.3862943611198906,68,11,0,1,0,0,0,24
402,9,4.02535169073515,7,13,0,1,0,0,0,1
141,11,1.3862943611198906,62,8,0,0,0,1,0,6
502,9,4.795790545596741,8,3,0,0,0,0,1,1
12,11,2.995732273553991,68,13,0,0,0,0,1,1
294,10,1.791759469228055,3,11,0,0,0,0,1,2
9,11,4.356708826689592,46,18,0,0,0,1,0,1
27,11,1.6094379124341003,71,19,0,0,0,1,0,1
1,11,1.3862943611198906,8,5,0,0,1,0,0,1
17,11,1.3862943611198906,47,8,0,0,1,0,0,10
239,11,2.1972245773362196,18,13,0,1,0,0,0,2
397,11,2.0794415416798357,7,4,0,0,1,0,0,2
166,11,2.1972245773362196,9,7,0,0,0,0,1,2
139,11,2.0794415416798357,9,7,0,0,0,1,0,2
182,11,2.0794415416798357,14,11,0,0,1,0,0,20
14,11,2.0794415416798357,34,4,0,0,0,0,1,29
3,11,1.0986122886681098,26,15,0,0,0,0,1,20
13,11,2.0794415416798357,73,8,0,0,1,0,0,6
333,11,2.1972245773362196,3,7,0,0,0,1,0,2
35,11,1.3862943611198906,34,8,0,0,0,1,0,6
16,11,4.02535169073515,58,11,0,0,0,0,1,1
13,11,3.784189633918261,46,13,0,0,1,0,0,1
10,11,1.6094379124341003,47,11,0,0,0,1,0,9
153,11,1.9459101490553132,46,10,0,0,0,0,1,11
13,11,1.9459101490553132,73,7,0,0,1,0,0,6
340,11,3.828641396489095,6,11,0,0,1,0,0,1
304,11,3.58351893845611,6,15,0,0,1,0,0,1
1342,1,2.0794415416798357,4,6,0,1,0,0,0,2
582,9,2.0794415416798357,6,4,0,0,1,0,0,2
1788,1,5.429345628954441,6,4,0,0,1,0,0,1
69,11,1.791759469228055,29,3,0,0,0,0,1,2
297,11,1.9459101490553132,9,7,0,0,0,0,1,2
50,11,1.6094379124341003,60,12,0,0,1,0,0,16
14,11,1.3862943611198906,64,4,0,0,0,0,1,6
5,11,2.0794415416798357,76,4,0,0,0,0,1,1
451,11,1.9459101490553132,3,4,0,1,0,0,0,2
51,11,1.0986122886681098,47,7,0,0,1,0,0,5
249,11,1.6094379124341003,71,4,0,0,1,0,0,2
1,11,1.3862943611198906,71,3,0,0,0,0,1,2
434,11,4.110873864173311,8,13,0,0,0,0,1,1
19,11,1.6094379124341003,71,15,0,0,0,0,1,13
1,11,1.3862943611198906,79,7,0,0,1,0,0,2
260,11,1.791759469228055,21,6,0,0,0,0,1,6
436,11,1.6094379124341003,45,8,0,0,0,1,0,13
20,11,1.0986122886681098,89,13,0,0,0,0,1,1
429,11,4.624972813284271,32,13,0,0,1,0,0,1
398,11,4.204692619390966,1,13,0,0,0,0,1,1
37,11,1.0986122886681098,51,11,0,0,0,0,1,11
551,10,4.574710978503383,8,3,0,0,0,0,1,1
1,11,1.791759469228055,71,13,0,0,0,0,1,1
87,11,1.0986122886681098,29,8,0,0,0,1,0,26
1106,8,2.1972245773362196,2,4,0,0,1,0,0,2
222,11,1.9459101490553132,40,8,0,0,0,1,0,16
1,11,1.791759469228055,71,4,0,0,0,0,1,2
46,11,1.6094379124341003,38,11,0,0,0,0,1,2
1,11,1.6094379124341003,45,3,0,0,0,0,1,28
9,11,1.0986122886681098,42,8,0,0,0,1,0,6
13,11,1.6094379124341003,67,11,0,0,0,0,1,1
47,11,1.6094379124341003,40,13,0,0,0,0,1,2
5,11,2.1972245773362196,80,11,0,0,0,0,1,13
54,11,1.791759469228055,37,4,0,0,1,0,0,5
10,11,1.9459101490553132,30,7,0,0,1,0,0,1
348,11,2.0794415416798357,3,8,0,0,0,1,0,2
1,11,1.0986122886681098,89,4,0,1,0,0,0,20
252,11,1.6094379124341003,34,11,0,1,0,0,0,2
126,11,1.791759469228055,34,8,0,0,0,1,0,16
1,11,1.3862943611198906,77,10,0,0,1,0,0,2
1,11,1.0986122886681098,42,15,0,0,0,0,1,18
206,11,1.9459101490553132,9,2,0,0,1,0,0,2
2,11,1.0986122886681098,71,4,0,0,1,0,0,30
18,11,1.791759469228055,55,18,0,0,0,1,0,1
482,11,4.110873864173311,8,13,0,0,0,0,1,1
28,11,2.1972245773362196,38,18,0,0,1,0,0,1
2,11,1.3862943611198906,56,8,0,0,0,0,1,29
6,11,1.9459101490553132,79,7,0,0,0,0,1,24
79,11,1.3862943611198906,40,8,0,0,1,0,0,6
384,11,1.791759469228055,9,11,0,1,0,0,0,2
49,11,1.3862943611198906,71,11,0,1,0,0,0,5
249,11,2.1972245773362196,71,11,0,0,1,0,0,2
2,11,2.1972245773362196,83,7,0,0,0,0,1,2
5,11,1.0986122886681098,79,11,0,0,0,0,1,10
48,11,1.9459101490553132,21,3,0,0,0,0,1,2
93,11,2.302585092994046,38,11,0,0,0,0,1,2
1,11,1.6094379124341003,100,8,0,0,1,0,0,2
20,11,1.3862943611198906,79,10,0,0,1,0,0,2
4,11,2.3978952727983707,75,10,0,0,0,0,1,1
3,11,1.3862943611198906,80,13,0,0,1,0,0,6
1,11,1.6094379124341003,94,7,0,0,1,0,0,18
4,11,2.4849066497880004,33,7,0,0,0,0,1,1
235,11,2.0794415416798357,40,8,0,0,0,1,0,6
12,11,1.6094379124341003,42,8,0,1,0,0,0,6
141,11,1.3862943611198906,71,15,0,0,1,0,0,5
293,11,2.1972245773362196,3,3,0,0,0,0,1,2
41,11,3.332204510175204,71,7,0,0,0,0,1,1
697,10,5.2574953720277815,7,1,0,0,0,0,1,1
5,11,4.110873864173311,75,11,0,0,0,0,1,1
634,11,3.7376696182833684,8,5,0,0,1,0,0,1
209,11,1.791759469228055,29,8,0,0,0,1,0,13
2,11,1.6094379124341003,94,11,0,1,0,0,0,13
86,11,1.6094379124341003,21,11,0,1,0,0,0,5
1,11,1.0986122886681098,71,15,0,0,1,0,0,10
192,11,1.6094379124341003,27,8,0,0,0,1,0,6
1,11,1.0986122886681098,79,4,0,1,0,0,0,2
1,11,1.3862943611198906,92,4,0,0,0,0,1,20
29,11,1.6094379124341003,19,11,0,0,1,0,0,2
425,11,3.828641396489095,20,10,0,0,1,0,0,1
5,11,1.791759469228055,71,10,0,0,1,0,0,2
42,11,3.6109179126442243,17,13,0,0,0,0,1,1
13,11,1.3862943611198906,51,11,0,0,1,0,0,11
561,11,2.0794415416798357,4,6,0,1,0,0,0,2
4,11,1.791759469228055,68,11,0,0,1,0,0,6
1,11,1.6094379124341003,100,4,0,0,1,0,0,6
1,11,1.3862943611198906,68,13,0,0,1,0,0,19
4,11,2.995732273553991,71,9,0,0,0,0,1,1
378,11,2.3978952727983707,17,4,0,0,0,0,1,2
11,11,1.6094379124341003,38,8,0,0,1,0,0,11
2,11,1.791759469228055,70,13,0,0,1,0,0,2
1,11,1.0986122886681098,81,7,0,1,0,0,0,6
27,11,1.3862943611198906,30,11,0,0,1,0,0,19
337,11,1.3862943611198906,9,9,0,0,1,0,0,2
27,11,2.772588722239781,63,10,0,0,1,0,0,2
117,11,1.3862943611198906,28,7,0,1,0,0,0,2
4,11,3.8501476017100584,71,18,0,1,0,0,0,1
6,11,1.6094379124341003,71,12,0,0,0,0,1,16
1,11,1.0986122886681098,39,18,0,0,1,0,0,2
1,11,1.0986122886681098,77,15,0,0,1,0,0,2
20,11,1.0986122886681098,71,7,0,0,0,0,1,1
70,11,1.6094379124341003,33,9,0,0,1,0,0,6
17,11,4.394449154672439,54,13,0,0,1,0,0,1
5,11,2.0794415416798357,71,4,0,0,1,0,0,2
51,11,1.3862943611198906,71,4,0,0,1,0,0,20
39,11,1.0986122886681098,26,11,0,0,0,1,0,11
14,11,2.302585092994046,58,10,0,0,0,0,1,1
1,11,1.3862943611198906,71,4,0,0,0,0,1,5
1190,11,1.9459101490553132,9,6,0,1,0,0,0,2
1,11,3.6635616461296463,8,11,0,0,0,0,1,1
161,11,1.3862943611198906,9,7,0,0,0,0,1,2
1,11,1.9459101490553132,92,4,0,0,1,0,0,19
20,11,1.3862943611198906,67,5,0,1,0,0,0,1
1,11,1.3862943611198906,71,13,0,0,0,0,1,11
55,11,1.6094379124341003,62,4,0,1,0,0,0,6
425,11,1.6094379124341003,3,10,0,1,0,0,0,2
50,11,1.6094379124341003,60,5,0,0,1,0,0,16
21,11,1.0986122886681098,38,18,0,0,0,1,0,11
3,11,1.0986122886681098,81,9,0,0,1,0,0,6
360,11,1.791759469228055,13,8,0,0,0,1,0,6
1036,8,1.6094379124341003,2,4,0,0,0,0,1,2
335,11,1.3862943611198906,45,11,0,0,1,0,0,2
557,11,1.9459101490553132,9,4,0,1,0,0,0,2
39,11,2.1972245773362196,28,11,0,1,0,0,0,6
2,11,1.0986122886681098,79,4,0,1,0,0,0,2
20,11,1.3862943611198906,71,4,0,0,0,0,1,2
445,11,3.1780538303479458,17,10,0,0,0,0,1,1
496,8,1.3862943611198906,4,7,0,1,0,0,0,2
20,11,2.1972245773362196,89,13,0,0,0,0,1,1
1,11,1.0986122886681098,71,4,0,0,0,0,1,24
34,11,1.3862943611198906,23,11,0,0,0,0,1,5
17,11,3.332204510175204,58,5,0,0,1,0,0,1
365,11,2.302585092994046,25,8,0,0,0,1,0,11
415,11,1.0986122886681098,9,11,0,1,0,0,0,2
1,11,1.3862943611198906,45,11,0,0,0,0,1,20
53,11,1.0986122886681098,30,7,0,0,0,0,1,11
341,11,1.3862943611198906,8,4,0,0,0,0,1,2
14,11,1.791759469228055,55,18,0,0,0,1,0,1
2,11,2.0794415416798357,90,15,0,0,1,0,0,1
1,11,1.0986122886681098,91,7,0,0,0,0,1,11
20,11,1.3862943611198906,84,13,0,0,0,0,1,1
9,11,1.6094379124341003,71,7,0,0,1,0,0,13
299,11,1.6094379124341003,4,15,0,0,1,0,0,2
2,11,2.9444389791664403,67,4,0,0,0,0,1,1
184,11,1.0986122886681098,71,7,0,0,1,0,0,8
59,11,2.995732273553991,97,5,0,0,1,0,0,1
17,11,1.791759469228055,68,11,0,0,1,0,0,2
1132,7,1.791759469228055,2,4,0,1,0,0,0,2
10,11,1.6094379124341003,38,8,0,1,0,0,0,11
351,11,1.6094379124341003,71,8,0,0,0,1,0,6
5,11,1.0986122886681098,92,4,0,0,1,0,0,2
433,11,1.3862943611198906,8,8,0,0,0,1,0,6
4,11,1.6094379124341003,42,3,0,0,1,0,0,2
279,11,1.3862943611198906,9,10,0,0,1,0,0,2
1,11,1.6094379124341003,71,10,0,0,0,0,1,19
34,11,1.3862943611198906,71,11,0,0,1,0,0,11
126,11,1.791759469228055,62,8,0,0,0,1,0,1
31,11,1.6094379124341003,49,18,0,0,0,0,1,5
95,11,4.248495242049359,11,4,0,0,1,0,0,1
5,11,2.1972245773362196,71,18,0,0,0,1,0,1
20,11,1.0986122886681098,76,13,0,0,0,0,1,1
318,11,1.3862943611198906,9,15,0,0,1,0,0,6
1,11,1.3862943611198906,81,9,0,0,1,0,0,6
765,11,5.455321115357702,8,1,0,0,0,1,0,1
1,11,1.3862943611198906,94,15,0,0,1,0,0,18
1,11,3.091042453358316,8,8,0,0,0,0,1,1
25,11,1.3862943611198906,44,11,0,0,0,0,1,2
173,11,2.1972245773362196,20,8,0,0,0,1,0,1
20,11,1.3862943611198906,76,13,0,0,0,0,1,1
823,10,2.4849066497880004,4,4,0,0,1,0,0,2
200,11,1.0986122886681098,33,5,0,0,1,0,0,2
1,11,1.3862943611198906,39,11,0,0,1,0,0,16
1,11,1.0986122886681098,71,5,0,0,1,0,0,15
44,11,1.791759469228055,21,8,0,0,0,1,0,2
54,11,1.791759469228055,52,11,0,1,0,0,0,13
409,11,1.6094379124341003,71,3,0,0,1,0,0,2
1,11,1.6094379124341003,67,4,0,0,1,0,0,2
20,11,1.3862943611198906,89,13,0,0,0,0,1,1
432,11,1.3862943611198906,45,4,0,0,1,0,0,11
246,11,1.6094379124341003,9,11,0,0,0,0,1,2
8,11,1.3862943611198906,56,11,0,0,0,0,1,11
340,11,1.6094379124341003,13,6,0,0,1,0,0,2
111,11,1.0986122886681098,29,13,0,0,1,0,0,16
15,11,0.6931471805599453,47,18,0,0,0,1,0,12
49,11,1.3862943611198906,40,10,0,0,1,0,0,2
74,11,1.3862943611198906,42,8,0,0,0,1,0,6
686,10,1.6094379124341003,9,8,0,0,0,1,0,2
116,11,1.6094379124341003,11,9,0,0,1,0,0,17
17,11,3.4339872044851463,71,5,0,1,0,0,0,1
105,11,1.3862943611198906,71,18,0,0,0,1,0,11
264,11,1.6094379124341003,6,4,0,0,1,0,0,2
20,11,1.6094379124341003,83,7,0,0,1,0,0,2
607,10,4.330733340286331,8,3,0,0,1,0,0,1
10,11,1.0986122886681098,43,9,0,0,0,0,1,5
20,11,2.70805020110221,67,11,0,0,0,0,1,1
51,11,1.6094379124341003,21,11,0,0,1,0,0,2
21,11,4.465908118654584,39,11,0,0,0,0,1,1
509,11,1.0986122886681098,8,8,0,0,0,1,0,6
338,11,1.9459101490553132,29,13,0,0,1,0,0,2
495,11,3.6375861597263857,8,11,0,0,1,0,0,1
38,11,1.3862943611198906,40,11,0,0,0,0,1,2
74,11,1.3862943611198906,27,4,0,0,1,0,0,2
967,9,2.1972245773362196,3,2,0,0,1,0,0,2
777,7,1.3862943611198906,2,8,0,0,0,1,0,2
143,11,1.791759469228055,33,10,0,0,1,0,0,10
185,11,1.6094379124341003,9,11,0,0,0,0,1,2
91,11,3.9512437185814275,8,13,0,0,1,0,0,1
23,11,1.0986122886681098,71,11,0,0,1,0,0,18
27,11,1.3862943611198906,71,11,0,1,0,0,0,6
41,11,2.0794415416798357,23,11,0,0,0,0,1,2
6,11,1.0986122886681098,61,18,0,0,0,1,0,6
3,11,2.0794415416798357,68,7,0,0,0,0,1,5
1,11,1.9459101490553132,94,10,0,0,1,0,0,5
12,11,1.0986122886681098,62,7,0,0,1,0,0,13
12,11,1.6094379124341003,43,7,0,0,0,0,1,11
15,11,1.9459101490553132,38,11,0,0,0,0,1,2
12,11,1.791759469228055,38,7,0,0,1,0,0,18
1,11,1.9459101490553132,94,11,0,0,0,0,1,2
5,11,1.6094379124341003,43,11,0,0,0,0,1,11
5,11,1.6094379124341003,71,4,0,0,1,0,0,20
5,11,1.6094379124341003,38,7,0,0,0,0,1,18
300,11,1.3862943611198906,29,2,0,0,1,0,0,12
464,11,1.0986122886681098,3,4,0,0,0,1,0,2
5,11,3.6888794541139363,71,5,0,0,1,0,0,1
2,11,1.0986122886681098,56,18,0,0,0,1,0,7
82,11,1.3862943611198906,17,4,0,0,0,0,1,16
17,11,1.0986122886681098,40,8,0,0,1,0,0,6
500,10,1.9459101490553132,3,2,0,0,0,1,0,2
90,11,0.6931471805599453,29,8,0,0,0,1,0,26
35,11,1.3862943611198906,62,8,0,1,0,0,0,6
776,9,4.276666119016055,8,10,0,0,1,0,0,1
121,11,1.0986122886681098,71,5,0,0,1,0,0,2
1587,1,4.430816798843313,8,1,0,0,1,0,0,1
1,11,1.3862943611198906,71,11,0,0,0,0,1,18
207,11,2.1972245773362196,17,11,0,0,1,0,0,2
4,11,1.0986122886681098,79,15,0,0,1,0,0,2
22,11,1.791759469228055,68,18,0,0,0,1,0,1
7,11,1.791759469228055,66,18,0,0,0,1,0,1
58,11,1.0986122886681098,27,7,0,0,0,1,0,11
5,11,1.791759469228055,90,10,0,0,1,0,0,2
5,11,1.6094379124341003,92,4,0,0,0,0,1,10
14,11,2.70805020110221,58,18,0,0,0,1,0,1
5,11,1.791759469228055,83,7,0,0,0,0,1,2
5,11,1.9459101490553132,49,18,0,0,1,0,0,2
44,11,1.3862943611198906,28,11,0,1,0,0,0,3
20,11,1.0986122886681098,79,6,0,1,0,0,0,18
74,11,3.8501476017100584,54,18,0,1,0,0,0,1
23,11,1.3862943611198906,51,7,0,0,0,1,0,6
5,11,4.574710978503383,68,11,0,0,1,0,0,1
117,11,1.9459101490553132,29,4,0,0,0,0,1,14
7,11,2.6390573296152584,71,3,0,0,0,0,1,1
20,11,1.6094379124341003,34,4,0,0,1,0,0,20
194,11,1.9459101490553132,17,7,0,1,0,0,0,2
33,11,1.0986122886681098,42,8,0,0,0,1,0,6
53,11,1.9459101490553132,27,11,0,0,1,0,0,11
308,11,1.791759469228055,29,7,0,1,0,0,0,2
66,11,4.248495242049359,68,11,0,1,0,0,0,1
6,11,1.0986122886681098,71,9,0,1,0,0,0,6
287,11,1.3862943611198906,8,8,0,0,0,1,0,1
18,11,3.4657359027997265,55,18,0,0,1,0,0,1
6,11,2.1972245773362196,71,11,0,0,0,0,1,17
471,11,4.605170185988092,7,1,0,1,0,0,0,1
4,11,1.3862943611198906,28,18,0,0,0,1,0,2
1,11,3.4339872044851463,8,8,0,0,0,0,1,1
6,11,2.1972245773362196,61,11,0,0,1,0,0,11
665,9,2.833213344056216,6,11,0,0,1,0,0,2
5,11,1.0986122886681098,71,18,0,0,1,0,0,1
230,11,1.9459101490553132,29,8,0,0,0,1,0,2
288,11,1.9459101490553132,7,15,0,0,0,0,1,2
564,10,1.6094379124341003,8,8,0,0,0,1,0,2
1,11,3.1354942159291497,8,7,0,0,1,0,0,1
430,11,1.3862943611198906,8,8,0,0,0,1,0,1
13,11,1.9459101490553132,71,13,0,1,0,0,0,6
41,11,1.6094379124341003,9,17,0,1,0,0,0,2
1,11,1.3862943611198906,83,10,0,0,0,0,1,6
97,11,2.1972245773362196,46,13,0,0,0,0,1,5
103,11,1.9459101490553132,14,11,0,0,0,0,1,5
113,11,2.0794415416798357,67,13,0,0,1,0,0,9
9,11,1.791759469228055,47,11,0,0,0,0,1,18
1,11,1.3862943611198906,63,7,0,0,0,0,1,22
20,11,1.0986122886681098,45,6,0,0,0,0,1,5
77,11,1.6094379124341003,7,8,0,0,0,1,0,6
1,11,1.6094379124341003,71,6,0,0,1,0,0,5
5,11,1.9459101490553132,89,4,0,0,1,0,0,16
1,11,1.0986122886681098,34,11,0,0,0,0,1,19
37,11,1.6094379124341003,67,8,0,0,0,1,0,11
292,11,1.9459101490553132,9,4,0,0,1,0,0,2
21,11,1.791759469228055,21,11,0,0,1,0,0,5
55,11,0.6931471805599453,68,18,0,0,0,1,0,1
6,11,3.6109179126442243,61,11,0,1,0,0,0,1
34,11,1.9459101490553132,32,11,0,0,1,0,0,14
19,11,1.791759469228055,28,11,0,1,0,0,0,11
3,11,1.6094379124341003,52,11,0,0,1,0,0,13
3,11,1.791759469228055,68,15,0,0,0,0,1,1
4,11,1.6094379124341003,71,8,0,1,0,0,0,11
13,11,1.9459101490553132,71,11,0,0,1,0,0,13
1,11,1.6094379124341003,45,4,0,0,0,0,1,13
4,11,1.6094379124341003,91,11,0,0,0,0,1,18
5,11,1.6094379124341003,91,13,0,0,0,0,1,28
25,11,0.6931471805599453,71,11,0,1,0,0,0,11
102,11,1.791759469228055,26,5,0,0,0,0,1,19
30,11,1.6094379124341003,28,11,0,0,0,0,1,11
26,11,1.791759469228055,69,11,0,1,0,0,0,16
43,11,1.6094379124341003,51,11,0,0,1,0,0,22
52,11,2.6390573296152584,38,1,0,1,0,0,0,9
75,11,2.1972245773362196,34,5,0,0,0,0,1,5
98,11,2.302585092994046,57,11,0,1,0,0,0,2
92,11,1.791759469228055,6,18,0,1,0,0,0,1
343,11,1.6094379124341003,7,8,0,0,0,1,0,2
1,11,1.3862943611198906,75,11,0,0,0,0,1,6
1202,5,1.791759469228055,7,4,0,0,1,0,0,2
67,11,1.791759469228055,19,11,0,1,0,0,0,6
198,11,1.3862943611198906,34,8,0,0,0,1,0,6
804,9,1.6094379124341003,3,4,0,1,0,0,0,2
2,11,3.4965075614664802,71,11,0,0,0,0,1,1
1,11,3.6375861597263857,8,8,0,0,0,0,1,1
47,11,1.6094379124341003,40,4,0,0,0,0,1,2
123,11,1.6094379124341003,9,11,0,0,1,0,0,2
302,11,2.0794415416798357,2,4,0,0,1,0,0,2
7,11,1.6094379124341003,32,13,0,0,0,0,1,24
49,11,1.3862943611198906,30,9,0,0,1,0,0,24
437,11,4.553876891600541,11,7,0,0,1,0,0,1
435,11,1.791759469228055,2,4,0,1,0,0,0,2
489,11,4.110873864173311,7,9,0,0,1,0,0,1
137,11,1.3862943611198906,68,11,0,1,0,0,0,2
30,11,1.0986122886681098,28,11,0,0,1,0,0,25
2,11,1.3862943611198906,79,4,0,1,0,0,0,24
65,11,1.3862943611198906,28,11,0,0,1,0,0,19
50,11,1.3862943611198906,28,11,0,0,0,0,1,21
55,11,1.791759469228055,28,11,0,0,1,0,0,25
1290,6,1.791759469228055,9,4,0,1,0,0,0,2
252,11,1.3862943611198906,29,11,0,0,0,1,0,11
221,11,2.0794415416798357,8,11,0,0,0,0,1,2
59,11,1.6094379124341003,40,3,0,0,1,0,0,17
10,11,3.332204510175204,64,11,0,0,0,0,1,1
1,11,1.0986122886681098,79,6,0,0,1,0,0,24
231,11,1.791759469228055,34,13,0,0,1,0,0,2
7,11,1.0986122886681098,42,8,0,0,0,1,0,6
349,11,1.3862943611198906,7,4,0,0,0,0,1,11
2,11,1.3862943611198906,79,4,0,0,1,0,0,5
20,11,2.302585092994046,71,7,0,0,0,0,1,1
247,11,1.3862943611198906,34,8,0,0,0,1,0,11
20,11,0.6931471805599453,89,13,0,0,0,0,1,1
20,11,1.0986122886681098,40,15,0,0,1,0,0,2
17,11,0.6931471805599453,51,11,0,0,0,1,0,18
45,11,1.0986122886681098,21,11,0,0,1,0,0,5
30,11,1.0986122886681098,19,11,0,1,0,0,0,19
1,11,1.3862943611198906,71,10,0,0,0,0,1,2
785,8,1.9459101490553132,8,4,0,0,1,0,0,1
1,11,1.3862943611198906,71,10,0,0,0,0,1,2
104,11,1.3862943611198906,27,8,0,0,0,1,0,11
2,11,1.791759469228055,71,11,0,0,1,0,0,16
2,11,0.6931471805599453,68,18,0,0,0,1,0,1
50,11,1.3862943611198906,78,13,0,0,0,0,1,1
345,11,1.9459101490553132,11,4,0,0,0,0,1,2
1075,4,4.553876891600541,1,3,0,0,0,0,1,1
308,11,4.532599493153256,11,7,0,0,0,0,1,1
160,11,1.6094379124341003,15,8,0,0,0,1,0,12
479,11,1.9459101490553132,8,4,0,1,0,0,0,2
5,11,1.6094379124341003,71,11,0,1,0,0,0,11
20,11,1.9459101490553132,79,12,0,0,1,0,0,6
26,11,1.6094379124341003,30,11,0,0,1,0,0,24
1,11,1.6094379124341003,71,11,0,0,0,0,1,2
847,10,1.791759469228055,4,4,0,1,0,0,0,2
197,11,1.6094379124341003,71,15,0,0,0,0,1,2
51,11,1.791759469228055,34,11,0,0,0,0,1,11
18,11,1.9459101490553132,13,11,0,0,1,0,0,2
1,11,1.6094379124341003,60,11,0,0,0,0,1,11
618,10,4.204692619390966,3,11,0,1,0,0,0,1
192,11,1.0986122886681098,34,8,0,0,0,1,0,3
15,11,2.3978952727983707,55,18,0,0,1,0,0,1
466,11,4.624972813284271,1,1,0,0,1,0,0,1
3,11,1.0986122886681098,56,8,0,1,0,0,0,29
6,11,1.6094379124341003,89,5,0,0,1,0,0,16
5,11,1.3862943611198906,91,11,0,0,0,0,1,2
55,11,1.791759469228055,23,11,0,0,1,0,0,11
3,11,1.3862943611198906,61,18,0,0,1,0,0,24
629,9,4.07753744390572,45,13,0,0,1,0,0,1
16,11,1.9459101490553132,13,11,0,0,1,0,0,2
176,11,1.791759469228055,57,5,0,0,0,1,0,13
1,11,1.791759469228055,18,15,0,0,0,0,1,6
4,11,3.2188758248682006,61,13,0,0,0,0,1,1
1,11,1.3862943611198906,79,4,0,1,0,0,0,24
5,11,1.3862943611198906,79,15,0,0,0,0,1,2
253,11,1.3862943611198906,37,15,0,0,1,0,0,6
4,11,1.6094379124341003,92,13,0,0,0,0,1,2
5,11,1.6094379124341003,62,7,0,0,1,0,0,11
240,11,1.791759469228055,44,8,0,0,0,1,0,19
428,11,1.6094379124341003,4,5,0,0,0,1,0,2
7,11,3.4339872044851463,71,11,0,1,0,0,0,1
118,11,1.3862943611198906,11,11,0,0,1,0,0,2
231,11,5.365976015021851,71,18,0,0,0,1,0,1
1105,10,1.9459101490553132,9,4,0,0,1,0,0,5
2,11,1.3862943611198906,71,13,0,0,0,0,1,2
36,11,1.0986122886681098,26,18,0,0,0,1,0,2
411,11,1.791759469228055,4,4,0,0,0,0,1,2
390,11,1.6094379124341003,6,4,0,0,1,0,0,2
5,11,1.0986122886681098,81,11,0,0,0,0,1,18
66,11,4.23410650459726,34,13,0,0,0,0,1,1
1,11,1.6094379124341003,71,7,0,0,1,0,0,2
282,11,3.8501476017100584,71,11,0,0,1,0,0,1
255,11,1.6094379124341003,9,5,0,0,0,0,1,2
1,11,1.0986122886681098,71,3,0,0,1,0,0,14
196,11,2.3978952727983707,37,8,0,0,1,0,0,1
1,11,1.0986122886681098,87,7,0,0,0,0,1,2
