,title,directors,actors,genre,등급,국적,screenCnt,audiAcc,salesAcc,개봉일,제작비,네이버_기대지수,star_buzz,movie_buzz_naver,google_trend
10,리틀 포레스트,임순례,"김태리, 류준열, 문소리, 진기주, 전국향, 박원상, 정준원, 오구, 진원, 장재희, 강혜은, 강민지, 김현지, 홍성덕, 김예슬, 박종휘, 오수엽, 김기홍, 이성준, 최성순, 조석탑, 이순자, 하혜자, 이태영, 강민경, 남상백, 전상진, 김철환, 김수현, 이은숙, 국지용, 오동현, 김호, 임진영, 박종찬, 박민지, 조오현, 권승환, 권영숙, 김창옥, 김화자, 장경자, 김명희, 김혜숙, 이명자, 권태랑, 권무영, 김정은, 김신아, 김연준, 김준휘, 고이지선, 김주은, 이유진, 김지윤, 이송, 홍지숙, 한상효, 박준관, 김자선, 홍세나, 박충환, 변하늬, 김홍경, 김다정, 박하연, 김다나, 우주현, 추정훈, 박성준, 하성훈, 최원석, 박미현, 임상수, 박매화, 김동혁, 임정희, 이광용, 임성수, 박경후, 김희만, 김혁, 김은영, 최환혁, 오진아, 이상준, 이금양, 송기범, 유제형, 하대용, 윤이창, 송정호, 김재훈, 전대욱, 차순형, 권윤현, 이호경, 박수현, 김이수, 한우리, 김소정, 류장현, 박정회, 최혜림, 옥수분",드라마,전체관람가,한국,884.0,1505560.0,11924818185.0,2018-02-28,1500000000.0,5613.0,1715,38,699.0
11,튼튼이의 모험,고봉수,"김충길, 백승환, 신민재, 고성완, 윤지혜, 조준희, 박원진, 김채이, 김창은, 정상준, 김윤정, 나이순, 표성균, 이현재, 서베로니카, 김정기, 김진순, 임혜인, 이슬기, 정주연, 노은경, 전경민, 서남열, 이경행, 이건창, 채수빈, 최종술, 양종혁, 이호정, 이민주, 이영현, 문성주, 송기엽, 윤영민, 윤성용, 권하늘, 김홍영, 하늘",코미디,15세이상관람가,한국,88.0,4476.0,34307600.0,2018-06-21,20000000.0,212.0,188,6,0.0
12,목격자,조규장,"이성민, 김상호, 진경, 곽시양, 배정화, 신승환, 정유민, 연제욱, 황영희, 손종학, 이재우, 이민웅, 장유, 박봄, 김학선, 이동희, 양희명, 최정인, 서정규, 김남희, 김자영, 전현숙, 박지후, 최정화, 최솔희, 조승연, 박채인, 안세호, 정재광, 윤민수, 우지현, 진수남, 김봉란, 김재철, 이승준, 강영택, 이시훈, 이혜민, 김태리, 우상기, 박경훈, 장태민, 김명지, 나경철, 김성균, 박성근",스릴러,15세이상관람가,한국,1021.0,2524086.0,21732042597.0,2018-08-15,7000000000.0,583.0,1657,39,466.0
13,더 테이블,김종관,"임수정, 정유미, 정은채, 한예리, 김혜옥, 연우진, 정준원, 전성우, 임선우, 장해민, 정예녹, 정규환, 안성문, 황유진, 이재명, 이재훈, 김형빈, 박윤주, 남혜영, 고아라",드라마,12세이상관람가,한국,272.0,103054.0,830762100.0,2017-08-24,200000000.0,3207.0,579,18,431.0
14,마녀,박훈정,"김다미, 조민수, 박희순, 최우식, 최정우, 오미희, 다은, 김하나, 이시우, 이주원, 고민시, 김병옥, 이시훈, 백승철, 우민규, 김종훈, 서한결, 박종환, 진영준, 곽진석, 백종환, 남경민, 박상훈, 김도혁, 고봉구, 서정구, 이정형, 박우재, 김한솔, 박신우, 임상혁, 명홍진, 송형수, 여무영, 현봉식, 박원진, 설우신, 백규현, 김종면, 유승원, 이상용, 정재붕, 최병주, 박정수, 조제웅, 김용운, 조광희, 제아, 모그, 한승윤, 정우림, 송민수, 김승우, 장민재, 권용석, 이강곤, 최현종, 김은영, 서영희, 백현민, 이하영, 김기정, 김관수, 신재민, 김찬욱, 권혁성, 조영길, 박근연, 이선재, 김응천, 임상혁, 정지민, 신소율, 김해승, 이채현, 전아연, 조수빈, 김기훈, 박시현, 이나림, 윤인혜, 김우주, 송내소리, 김영민, 전정규, 박상현, 신태환, 정승채, 안정현, 박불무, 박시안, 김종범, 이인선, 김린, 이혜성, 신건호, 김영원, 김서경, 권민선, 김수현, 이수안, 이기영, 권태원",미스터리,15세이상관람가,한국,1117.0,3189091.0,27242029463.0,2018-06-27,6500000000.0,275.0,984,0,1788.0
15,당신의 부탁,이동은,"임수정, 윤찬영, 이상희, 서신애, 한주완, 서정연, 김태우, 오미연, 김선영, 김민재, 전성애, 박옥출, 장혜진, 김자영, 박찬국, 우지현, 공희철, 이화룡, 안민영, 조유정, 장세환, 박희은, 강태영, 임용순, 조두리, 이혜린, 이해인, 이원희, 김동혁, 김슬기, 문상호, 김건우, 주은실, 이유진, 이유정, 조영숙, 정미숙, 김소진, 김기연, 구지헌, 김서린, 이아린, 이승주, 권호세, 권세영",드라마,15세이상관람가,한국,371.0,25652.0,205547428.0,2018-04-19,700000000.0,354.0,353,10,398.0
16,인랑,김지운,"강동원, 한효주, 정우성, 김무열, 한예리, 최민호, 허준호, 박병은, 신은수, 김법래, 이동하, 최진호, 정원중, 유상재, 박성택, 강현중, 김재영, 옥자연, 김현준, 김예소리, 양도현, 이설구, 정미남, 심소영, 허정희, 조운, 김종태, 문재원, 이가경, 이동희, 최마로, 선호삼, 이확광, 서영민, 이찬희, 김효준, 조현섭, 홍승일, 박재한, 조윤담, 전진서, 나영우, 박영서, 진애리, 천아영, 장여빈, 임서영, 박형수, 이승진, 임철형, 고지은, 김예은, 손경원, 김이슬, 문예원, 전여빈, 권영운, 김명기, 정지웅, 엄이준, 신재민, 안성봉, 김성호, 김동현, 안찬웅, 장원형, 백승익, 김의건, 권혁범, 최창균, 전광진, 최윤라, 송지현, 이진한, 이제연, 김철윤, 김현창, 박주희, 허지원, 조아라, 이상이, 김기범, 김우래, 권이준, 김우진, 박석원, 이담, 신성일, 이시형, 정기섭, 김문학, 홍인, 정형석, 박정식, 김보령, 문주연, 김준범, 강성현, 강현택, 강호석, 곽태석, 구설아, 권용식, 권정우, 권혁성, 금강산, 김기태, 김길로, 김다한, 김도율, 김동인, 김두엄, 김바울, 김봉준, 김상훈, 김선주, 김성곤, 김성광, 김성규, 김성엽, 김시원, 김양수, 김영호, 김원기, 김정호, 김지아, 김찬욱, 김태윤, 김태환, 김형준, 김혜성, 김홍석, 나은범, 도인헌, 명석근, 문수, 문승현, 문진승, 문창준, 민일홍, 박기수, 박민웅, 박민준, 박보선, 박상준, 박상혁, 박성범, 박성연, 박조원, 박준혁, 박창서, 박현, 배성민, 배진호, 서영재, 서이우, 소윤호, 손우진, 송준형, 송창경, 신형근, 안홍, 여선정, 연재성, 오승호, 오윤건, 오재서, 유선호, 유시몬, 유재홍, 유지용, 윤성욱, 윤준희, 윤호림, 이강산, 이근혁, 이대경, 이동구, 이동기, 이로이, 이상재, 이선민, 이선영, 이수정, 이승민, 이준형, 이지현, 이창원, 이한호, 이호균, 임지형, 장정환, 장창완, 장필상, 장현, 전사언, 전유림, 정경훈, 정광희, 정교, 정승훈, 정재훈, 정지원, 정한빈, 정현수, 정훈, 조영지, 조영환, 조정우, 조한결, 차정민, 최규석, 최명철, 최용수, 최지민, 최혜정, 추두영, 한도진, 한병민, 한희경, 허태용, 홍은진, 황윤성, 황재운, 황훈",SF,15세이상관람가,한국,1085.0,897548.0,6994748173.0,2018-07-25,23000000000.0,2941.0,2115,86,667.0
17,소성리,박배일,"김의선, 도금연, 임순분, 강형구, 강현욱, 고춘자, 권정술, 김태환, 노옥, 도경임, 도수덕, 문영희, 박규란, 성영락, 여상돌, 유선님, 이상자, 이상희, 이석주, 이채구, 이호귀, 장정순, 정수태, 정조자, 정진석, 차옥자",다큐멘터리,12세이상관람가,한국,18.0,2042.0,13146000.0,2018-08-16,4000000.0,58.0,47,2,199.0
18,덕구,방수인,"이순재, 정지훈, 장광, 성병숙, 차순배, 박지윤, 체리쉬 마닝앗, 김광식, 류성현, 김병철, 전소현, 우명순, 고승보, 정기섭, 윤송아, 정재훈, 한보배, 박윤호, 최영화, 박민정, 레이젤 빌라란다, 장로이, 김보연, 김영아, 이도현, 박민서, 엄현주, 최세용, 우준하, 황동석, 겔린 라스 쿠스토디오, 호앙 티 치, 레 티 아오, 김수민, 이예랑, 김영혜, 유미연, 강수빈, 이현, 양해동, 정웅철, 유혜선, 박봄, 김현우, 인드리 레티노 푸조와티, 룰루 시티 줄라이카, 아하마드 아즈카 람다니, 알리야 리비타",드라마,전체관람가,한국,544.0,306126.0,2320819700.0,2018-04-05,500000000.0,446.0,388,14,960.0
19,골든슬럼버,노동석,"강동원, 김의성, 한효주, 김성균, 김대명, 유재명, 이항나, 박훈, 김재영, 조영진, 정재성, 윤계상, 김유정, 정소민, 최우식, 정형석, 이준혁, 정인겸, 안세호, 이학주, 황재열, 박건아, 오재영, 박시은, 임바하, 우민규, 곽희주, 이상희, 공상아, 고인범, 장용복, 오륭, 원현준, 윤기창, 안성민, 이상원, 조단, 강동균, 서영재, 김미경, 소희정, 김건, 류혜린, 백봉기, 윤부진, 염혜란, 서광재, 이동용, 차순배, 신우철, 강지훈, 한동원, 유재훈, 전한나, 황준혁, 박성희, 이승준, 임평순, 곽자형, 김재건, 이승옥, 한기중, 김승훈, 최효상, 김태금, 한경석, 김지희, 정영도, 마민희, 백혜경, 정미형, 박형범, 김곽형희, 김서원, 노수산나, 김준, 홍성덕, 김시은, 정연주, 조승구, 김진성, 박건락, 이선희, 이강희, 이건희, 김동현, 최석이, 박대원, 김주경, 김남훈, 오점곤, 이세나, 박석원, 안보라, 양일혁, 신윤정, 김우진, 권나은, 나영선, 권혜정, 윤재인, 정우영, 홍상용, 오기환, 박혜영, 박지선, 이상우, 최재호, 한상균, 정만홍, 서임철, 김나무, 신경철, 문도선, 김산성, 민효경, 김수영, 김종호, 백진환, 최진호, 신동주, 남승연, 이승민, 배유빈, 박지현, 김나영, 최혜영, 김소정, 정신영, 이하늘, 손영진, 김호연, 박서연, 정희정, 이예림, 강신하, 강태식, 김두은, 김영선, 박정민, 오민정, 이태겸, 조우혁, 최원정, 장우연, 이대관, 황선영, 채민석, 김승호, 남궁연, 곽자연, 전중용, 정연, 김지형, 나경철, 최형진, 김민영, 방한솔, 우상기, 이경훈, 한대훈, 남은정, 박다은, 이진구, 박은영, 김세정",범죄,15세이상관람가,한국,833.0,1387508.0,11412768798.0,2018-02-14,5300000000.0,4790.0,1180,20,708.0
20,불한당: 나쁜 놈들의 세상,변성현,"설경구, 임시완, 김희원, 전혜진, 이경영, 문지윤, 장인섭, 이고르 N. 매스로브, 남기애, 김지훈, 박수영, 최병모, 진선규, 김익태, 이지훈, 알렉산드르 세르게에비치, 홍인, 최준영, 고봉구, 아이다 애스트랜드, 김성오, 신소율, 김보미, 이미소, 허준호, 김말구, 이시훈, 신재민, 박정규, 이창원, 김산성, 이서준, 이정호, 안성봉, 봉신주, 이브겐 살리에크, 이용재, 이태검, 김세준, 곽진석, 윤영균, 박형우, 조병천, 김기호, 서태성, 강홍렬, 박광재, 박영웅, 이승찬, 문진식, 김원식, 김봉조, 주예은, 이동용, 권방현, 양현민, 김성곤, 이규호, 김현철, 박동민, 주현수, 박유현, 박준혁, 박지호, 이주경, 정기욱, 강민구, 김대근, 김현창, 임병석, 국중웅, 김성준, 박세정, 유영복, 최병국, 김지훈, 이원겸, 최성환, 한영주, 김민성, 권윤구, 김성강, 노상현, 이태환, 장원진, 나석민, 이준석, 조기태, 지승룡, 원근수, 조태규, 윤준희, 양현석, 이설민, 조현경, 최재원, 곽정한, 남성현, 문장우, 백천기, 조화성, 이찬희, 임휘진, 권훈, 김미영, 신성훈, 이영호, 임용순, 서윤하, 이시현, 임예은, 민상오, 강민태, 권용식, 김진문, 류대식, 손윤한, 김용, 김태인, 김태환, 조셉, 박바울, 유선호, 이서경, 이정우, 정연훈, 최현종, 앨리셔율도쉐프, 크레이그스미스, 가브리엘바예호, 제이슨넬슨, 홀리오로드리게스, 켄피벤, 마르코테시오레, 팀릭스, 김태정, 든이, 이은비, 이연주, 임효은, 박정주, 박노찬, 최영민, 고동형, 김상철, 김세환, 김윤호, 김춘심, 김한별, 김희, 손주환, 양한솔, 이성교, 임용수, 정종락, 최두엽, 최선웅, 최형욱, 홍대영, 홍준우, 황윤성, 류기산, 염진권, 이동영, 이인규, 하정호, 신상민, 조영지, 강청명, 신선호, 양명수, 유현재, 이오준",범죄,청소년관람불가,한국,860.0,951797.0,7654331125.0,2017-05-17,6000000000.0,3041.0,769,64,0.0
21,수성못,유지영,"이세영, 김현준, 남태부, 강신일, 최영주, 이유하, 윤정로, 오동민, 윤만달, 고유준, 김민규, 김혁, 전아희, 박현영, 강소연, 정동화, 강신욱, 최창환, 최원, 박지수, 조원솔, 정효정, 이경호, 최태규, 윤건일, 임나경, 감나경, 김경희, 박태준, 박미령, 하주헌, 홍순화, 박혜준, 백승원, 김준형, 감도근, 황정욱, 강승우, 김효석, 김현출, 최호엽, 원해성, 배경헌, 감정원, 장병기, 유지영, 이승우, 손정숙, 김서하, 유정윤, 정지윤, 이재우, 유지한, 정호재, 채종규, 박우람, 김지홍, 송혜현, 김진호, 권나연, 홍어진, 노민제, 정수민, 박미성, 이채은, 최영덕, 박옥선, 김말구, 박미진, 정현수, 김육현, 배재현, 이승찬, 김수경, 신유정, 신용길, 박정현, 이소현, 손희수, 이수빈, 조기승, 이상목, 강병선, 김채은, 이미지, 김형주, 김소희, 고정혜, 박수연, 이유리, 양수지, 황지은, 권소윤, 박준혁, 박해상, 박은진, 최은영, 손지희, 김소라, 김세훈, 정하은, 정의철, 정석원, 강민영, 유선경, 김진주, 길희수, 박재형, 황보미, 이재엽, 윤진",드라마,15세이상관람가,한국,36.0,3539.0,26185400.0,2018-04-19,500000000.0,230.0,140,5,445.0
22,버닝,이창동,"유아인, 연상엽, 전종서, 김수경, 최승호, 문성근, 민복기, 이수정, 반혜라, 차미경, 이봉련, 정창옥, 박승태, 조영준, 이영석, 신윤숙, 서인정, 배민정, 장원형, 황은후, 김신록, 전석찬, 옥자연, 윤대열, 김나윤, 이승호, 김정은, 이두성, 최정산, 이태건, 이현수, 강한구, 이고운, 정다이, 이찬일, 박효근, 박은별, 김민지, 김지현, 유정호, 김홍기, 김정현, 최선호, 김건희, 유혜승, 함선일, 에반젤린 보이즌, 강가람, 비너스 아벨리노, 브렌다 게토스, 캐서린 멘도자, 이중옥, 이순복, 은문기, 임용순, 배건식, 차윤미, 배송하, 배준혁, 김명호, 요우 시아, 허환, 우종경, 아용주, 오운백, 송상민, 전애진, Benn Chukwu Nwamadi, Akay Zenga Nkoni, Ijaz Muhammad Fazal, Athar Jameel, Christian Lagahit, Ronel Buenviaje, 박상혁, 전현수, 우태, 김현우, 이아영, 조수연화, 김지은, 라일라, 김민희, 김미래, 유현주, 김충성, 김민성",미스터리,청소년관람불가,한국,739.0,528153.0,4714345098.0,2018-05-17,8000000000.0,10341.0,802,49,513.0
23,왓칭,김성기,"강예원, 이학주, 주석태, 임지현, 김노진, 이은희, 김나은, 연준, 이주형, 이혜숙, 한성관, 정지민, 김미혜, 동방우, 민경진, 조달환",공포(호러),15세이상관람가,한국,488.0,54410.0,456558262.0,2019-04-17,1000000000.0,107.0,263,6,578.0
24,7호실,이용승,"신하균, 도경수, 김동영, 김종수, 박수영, 김종구, 전석호, 김도윤, 황정민, 정승길, 정희태, 우지현, 윤대열, 박주환, 박근록, 이혜린, 조민성, 김은석, 이서환, 이재혁, 김성종, 이광기, 윤세현, 강은우, 박소영, 김민중, 이우성, 이자령, 하시연, 전다솔, 은미향, 오성현, 김기정, 조상욱, 박세인, 김광진, 신선우, 전하연, 오태남, 최승빈, 한도형, 김지영, 김태한, 최무성, 지화섭",코미디,15세이상관람가,한국,629.0,347790.0,2677284639.0,2017-11-15,1000000000.0,12977.0,632,28,0.0
25,그것만이 내 세상,최성현,"이병헌, 윤여정, 박정민, 문숙, 최리, 황석정, 백현진, 조관우, 박지훈, 김서원, 광복동, 주서은, 한지민, 김성령, 안현성, 박상훈, 이정호, 안성봉, 박현주, 이주영, 육진수, 김민건, 윤길중, 차명욱, 류제승, 유성주, 박주민, 이상운, 최민승, 신동명, 유정호, 최종혁, 정승환, 신용철, 이소정, 김병춘, 윤영균, 문상희, 허지나, 정윤하, 오혜원, 이성혜, 민영, 우혜영, 임지민, 양준석, 유기호, 서정우, 박두수, 백서이, 남정우, 박성훈, 장혜리, 임현주, 김현정, 이가정, 손영진, 안세현, 박세정, 김상욱, 조남현, 김유진, 우재현, 안성봉, 박수빈, 박현주, 장한나, 홍자윤, 다비드 나제, 허경화, 김성겸, 니코 쟈리, 여승호, 이계화, 이상준, 박지훈, 조윤주, 김경준, 김아라, 손덕기, 김동규, 전숙, 김민주, 권귀빈, 이연우, 김미수, 청하은, 이준석, 박재홍, 박지열, 한지우, 박소은, 안유준, 이준하, 윤시윤, 금준현, 이종승, 박지연, 전설빈, 강충훈, 고양필하모닉오케스트라, 임마누엘 성가대",코미디,12세이상관람가,한국,862.0,3417629.0,27441213382.0,2018-01-17,5800000000.0,5829.0,990,25,494.0
26,박열,이준익,"이제훈, 최희서, 김인우, 권율, 민진웅, 최세용, 요코우치 히로키, 윤슬, 야마노우치 타스쿠, 오상윤, 이형석, 김수진, 김준한, 백수장, 한건태, 정준원, 배제기, 최정헌, 박성택, 시바타 요시유키, 사토 마사유키, 오자와 토시오, 조박, 김강일, 권혁수, 박기룡, 도용구, 정태야, 김순차, 이영석, 정운봉, 마츠다 요지, 문정수, 조하석, 류성현, 김수웅, 윤대열, 김나현, 이정현, 김리우, 김진혁, 정선철, 허민영, 김성훈, 류승국, 이영상, 다케다 히로미츠, 이경수, 달시 파켓, 이병훈, 김우진, 위하준, 박진성, 차우진, 류신, 무라카미 켄이치, 김수웅, 김성철, 이수녕, 장진복, 이익수, 정무진, 윤석이, 이성규, 어주선, 김병락, 안창수, 김문홍, 이재희, 표상훈, 이승환, 위주성, 손중기, 이종민, 윤재국, 김희상, 이신우, 박동현, 홍준석, 김지환, 강민석, 배정환, 김용구, 정승채, 정훈, 임현철, 홍은택, 한상태, 이동욱, 박억용, 김선진, 이재성, 서동기, 김준형, 염운경",드라마,12세이상관람가,한국,1176.0,2359174.0,18093543795.0,2017-06-28,2600000000.0,7265.0,1121,74,502.0
27,재심,김태윤,"정우, 강하늘, 김해숙, 이동휘, 한재영, 이경영, 김소진, 민진웅, 이정은, 김영재, 성도현, 양희명, 박두식, 김연서, 박철민, 김하나, 최정헌, 하성광, 전소현, 전현숙, 아이다 토콜도쇼바, 리민, 이동희, 곽자형, 박희정, 이동준, 이정수, 박충환, 정병호, 성열석, 조승연, 박유밀, 박충선, 황춘하, 김진욱, 장혁진, 송경의, 차수미, 안현정, 김창회, 김종언, 성규찬, 도승지, 김동혁, 유지현, 김유동, 박경훈, 권빈, 백익남, 최종남, 신원호, 윤민, 이청희, 신혜리, 임수연, 이종재, 어주선, 우상기, 김건, 서정식, 한상완, 김우성, 이정춘, 이종화, 고재운, 이승훈, 조미초, 지경현, 이한성, 지우, 유종연, 임정기, 박세혁, 조해진, 김지영, 이효정, 이심결, 이다은, 한하늘",드라마,15세이상관람가,한국,935.0,2420729.0,19263100637.0,2017-02-15,3500000000.0,6797.0,1380,48,388.0
28,범죄도시,강윤성,"마동석, 윤계상, 조재윤, 최귀화, 임형준, 진선규, 홍기준, 허동원, 하준, 김성규, 박지환, 허성태, 민경진, 엄지성, 김구택, 박상규, 유지연, 배진아, 윤병희, 이도군, 이성우, 정재헌, 윤대열, 민무제, 진모, 권진우, 박지홍, 이규호, 김진만, 김수현, 배진웅, 김의담, 서문호, 김윤배, 신기록, 김광현, 정수원, 최성재, 이태규, 염시훈, 한성천, 정인겸, 노진영, 정형석, 박남희, 박기룡, 김성강, 오민애, 김대흥, 김용호, 유시연, 백인권, 허재훈, 장용희, 고미호, 레지나, 고은이, 정명진, 오누리, 금광산, 이상원, 양한슬, 이경원, 김정한, 원규, 윤정근, 한민용, 조진웅, 정인기, 예정화, 윤주, 양권석",범죄,청소년관람불가,한국,1315.0,6851297.0,56077813249.0,2017-10-03,7000000000.0,7567.0,1425,93,507.0
29,"그날, 바다",김지영,"정우성, 남문철, 문예식, 최성복, 박두재, 박용덕, 강병기, 김도영, 김병규, 양보성, 최은수, 김도연, 박준혁, 양정원, 이지성, 박종대, 장동원, 유경근, 양옥자, 장훈, 진명선, 김어준, 김지영, 남문철, 채안식, 이주용, 유호한, 정훈석, 이종승, 이성일, 원창연, 송영학, 박종욱, 신진우, 김지영, 오희진, 안재현",다큐멘터리,15세이상관람가,한국,611.0,540558.0,4445554528.0,2018-04-12,900000000.0,945.0,156,15,354.0
30,델타 보이즈,고봉수,"백승환, 신민재, 김충길, 이웅빈, 윤지혜, 표성균, 최종백, 김소영, 김정기, 한지웅, 신민기, 이예랑, 고성완, 권하늘, 김준희, 하현서, 김하은, 김희재, 문삼심, 유병민, 유수현, 이찬미, 전현영",드라마,15세이상관람가,한국,28.0,3705.0,26490600.0,2017-06-08,2500000.0,467.0,150,8,200.0
31,반드시 잡는다,김홍선,"백윤식, 성동일, 천호진, 배종옥, 조달환, 김혜인, 박형수, 손종학, 박지현, 이칸희, 김수경, 윤기창, 하복음, 김시영, 강말금, 유수빈, 오희준, 강한샘, 이민웅, 오치운, 이도국, 전현숙, 김민상, 박성현, 김현, 오일영, 손성찬, 정성일, 조현식, 위하준, 임형태, 박종상, 권혁규, 정용구, 강희중, 승의열, 신문성, 유창한, 김진욱, 정유민, 윤진, 송민후, 최현준, 송희정, 박정숙, 김정중, 이지숙, 이근숙, 박재영, 권윤경, 세희, 곽정길, 우정옥, 신아인, 정탁, 선호삼, 천준호, 권인호, 손정현, 강병희, 조건희, 서윤하, 김형구, 박점순, 김정남, 홍희자, 주민준, 신영주, 신대기, 김윤숙, 안세빈, 김나은, 이창훈, 강수호, 이도건, 김서희, 안지윤, 유재명, 이정은, 김현욱, 장성규, 김민아, 이재윤, 윤재희, 이원욱",스릴러,15세이상관람가,한국,565.0,446379.0,3324033772.0,2017-11-29,4000000000.0,2344.0,366,15,426.0
32,완벽한 타인,이재규,"유해진, 조진웅, 이서진, 염정아, 김지수, 송하윤, 윤경호, 지우, 이순재, 이도경, 라미란, 조정석, 조달환, 김민교, 최유화, 정석용, 진선규, 장대웅, 황재원, 정지훈, 정찬빈, 조용진, 최선자, 정민규, 윤석호, 신주아, 정상환, 윤이남, 이기남",드라마,15세이상관람가,한국,1313.0,5294119.0,44356752474.0,2018-10-31,3800000000.0,608.0,1920,44,331.0
33,환절기,이동은,"배종옥, 이원근, 지윤호, 박원상, 서정연, 우지현, 박혜진, 김자영, 백지원, 김예은, 권동호, 김수복, 배용근, 장세환, 이용준, 엄옥란, 이성준, 송정현, 유주원, 조유정, 지성은, 임근서, 손현준, 김인권, 임미주, 미석, 함기훈, 김곤, 이재훈, 이현준, 이지현, 정혜수",드라마,15세이상관람가,한국,51.0,6592.0,52955000.0,2018-02-22,400000000.0,764.0,228,18,901.0
34,독전,이해영,"조진웅, 류준열, 김성령, 박해준, 차승원, 김주혁, 남문철, 서현우, 강승현, 정준원, 정가람, 진서연, 김동영, 이주영, 금새록, 박성연, 이예은, 이지민, 윤석호, 아잔, 박은영, 김태준, 나기수, 장태민, 박현지, 현영균, 윤재인, 금광산, 황보정일, 윤종인, 임욱진, 문상현, 김선우, 김태현, 김대근, 안대웅, 이유태, 서문호, 이정호, 박장진, 유문치, 오현석, 정종우, 안성봉, 김준형, 권지간, 차순형, 벤지, 디나, 조쉬, 파잘, 아미르, 크리스티안, 한상철, 김누리, 이정철, 추종경, 박용복, 이육헌, 백승환, 윤택승, 권혁성, 강지현, 김영주, 이경제, 최영민, 허나경, 안미라, 장설진, 강인서, 임태양, 이슬이, 황기석, 이강준, 김양수, 옥일재, 김시국, 박예진, 이미진, 추연규, 신희국, REAN, 정희중, 권도운, 노영신, 오승률, 이창선, 김하영, 문병준, 김서준, 이성교, 석현, 김준우, 박중혁, 박종범, 김재훈, 서진원, 유태선, 최병구, 정여진, 조인영, 박진수, 이민호, 박길승, 한세희, 최성철, 이주영, 이예은, 김인경, 데이비드 오, 김성강",범죄,15세이상관람가,한국,1357.0,5063620.0,43484892913.0,2018-05-22,1100000000.0,2703.0,1104,18,300.0
35,폴란드로 간 아이들,추상미,"추상미, 이송, 욜란타 크리소바타, 요제프 브로비치, 스타니스와프 바할, 야드비가 코모로프스카, 즈비그니에프 루트코프스키, 브로니스와프 코모로프스키, 조피아 코도로프스카, 조피아 파스칼스카, 요제파 노비크, 펠라기아 쇼츠, 베논 올레시악, 즈비그뉴 히르넬, 이해성, 정흥보, 이혜경, 강동완, 이석준, 김새롬, 정성웅, 모니카 도, 파올 올차와, 이온유, 서진혁, 정일심, 유혁, 배유정, 오현민, 장유정, 강해연, 한은애, 전청송, 김봄희, 김미나, 정일향, 김광림, 최송, 이향, 원향미, 서원",다큐멘터리,전체관람가,한국,181.0,50545.0,386723800.0,2018-10-31,200000000.0,197.0,303,10,0.0
36,봉이 김선달,박대민,"유승호, 조재현, 고창석, 라미란, 시우민, 연우진, 전석호, 서예지, 김영필, 김정화, 서정주, 곽인준, 기주봉, 권태원, 이준혁, 김종수, 최귀화, 고인범, 오윤홍, 이선희, 임종윤, 유순웅, 송재룡, 최종률, 김승훈, 장준녕, 민경진, 김경룡, 조성훈, 김혜원, 이규형, 하수호, 조현식, 권건홍, 정신혜, 주영호, 김서경, 백천기, 신두환, 김민혁, 김태민, 한상우, 유일한, 서재호, 여지훈, 조위상, 안재원, 박광재, 변진완, 권용채, 김정호, 박대규, 조용준, 장재혁, 최정현, 박상현, 이주한, 이보라, 엄지만, 권용식, 김길동, 문성복, 최제헌, 김창회, 이유현, 전성훈, 김태현, 심채원, 박예슬, 김샛별, 강나영, 최윤빈, 최석준, 박진성",사극,12세이상관람가,한국,942.0,2044564.0,16172133642.0,2016-07-06,10000000000.0,20055.0,1808,77,462.0
37,영하의 바람,김유리,"권한솔, 옥수분, 안진현, 소유진, 문성안, 박서진, 신동미, 박종환, 이규현, 정희영, 이무녕, 김호연, 최유리, 승의열, 최성우, 문주영, 김남호, 김보림, 박소영, 이상문, 윤서정, 이효은, 이미형, 이요성, 김정현, 성인자, 정한빈, 김유미, 심효진, 주윤정, 이주현, 김은주, 안민영, 한은영, 이은균, 서정윤, 김미경, 심기보, 옥지원, 인성호, 서우진, 김태희, 석현지, 유인혜, 박강설, 김혜인, 김다혜, 장시연, 최희영, 이재우, 박성연, 신채연, 유진주, 강채린, 배소연, 이수민, 이은승, 김지예, 정연우, 이소정, 전옥, 조완수, 김수민, 김수진, 김보령, 강지윤, 김지은, 양예주, 권유진, 박지원, 김규리, 이지윤, 김민재, 이가현, 임혜강, 이다경, 박예은, 김서연, 강혜진, 한지윤, 김승빈, 이현채, 한은비, 박슬비, 이지수, 신유빈, 이라온, 이소희, 서예나, 박시은, 홍현서, 남궁준, 우준혁, 김동재, 박현서, 이현준, 권경훈, 신동혁, 정진성, 박상현, 도현서, 김태윤, 황정민, 송효린, 황윤서, 김나경, 정예원, 황예서, 하지윤, 정수현, 문가람, 장한주, 김민서, 김시영, 하지우, 김영훈, 신선희, 장주완, 박규리, 최예헌, 황애솔, 장연재, 이나윤, 임경택, 위한별, 윤수연, 오소현, 주혜림, 이연홍, 정지은, 신예진, 이혜림, 이수진, 정예진, 임미섭, 조은서, 성채원, 김윤이, 박지수, 공예림, 이가은, 채주희, 이지원, 박현빈, 정해성, 김서진, 김희주, 노유진, 김민지, 이지혜, 고현주, 이지은, 남윤정, 어보경, 김재은, 박성모, 한혜담, 강수연, 김민정, 김예리, 이옥토, 이정민, 정서연, 강민경, 오가희, 장보경, 정하은, 김다은, 툰린우, 김덕일, 태인호",드라마,12세이상관람가,한국,26.0,2490.0,20635700.0,2019-11-14,100000000.0,71.0,120,2,194.0
